synapse_id,scenario,regime,A_d_mean,A_p_mean,A_c_mean,A_d_var,A_p_var,A_c_var,A_d_early,A_p_middle,A_c_late,A_global_mean,A_global_var,A_zonal_contrast,A_peak_order_score,P_C,carrier_inward_routing,Y_total_mean,Y_peak_mean,Y_total_integral,Y_temporal_sd,C_total_mean,C_peak_mean,C_temporal_sd,contact_area
128,stress_overlap,productive_activation,0.39480324139711875,0.6420083047210657,0.286112150791399,0.052419432020251976,0.03714296422126609,0.0635455248699259,0.48533372461973434,0.559634005420827,0.4749741420881485,0.3932141125481223,0.012629419144702808,0.18550386822070344,0.4417898817060503,0.46718557554878354,0.004329394258859878,0.4192668485554148,0.9626095197131758,5298.753809386174,0.0028646419969747,0.2820510005703036,1.0,0.0073962129235052,12644.08403507238
129,stress_overlap,productive_activation,0.26334288978157255,0.42533241657889237,0.14389086037174723,0.03995936152480586,0.02389892009622702,0.06141589434443176,0.4840845912986229,0.6833527643094787,0.3145699795860424,0.386304304057942,0.04434828895884494,0.20017667795478764,0.7422677072116645,0.2026221566224474,0.0013859946148698154,0.4160491218204674,0.9606151669738816,5260.903237510429,0.0021489557138,0.27960671327470366,1.0,0.0083096226221719,12643.998711346896
130,stress_overlap,productive_activation,0.1724281619809217,0.40956407007887163,0.3173796326242595,0.06181308822993111,0.05025691870899263,0.06962327094148243,0.5548514659397493,0.4746313239768254,0.5790080832621444,0.21912855737012055,0.04285100405252022,0.47723505669367594,0.7843986402780101,0.38486711407372054,0.005201869103537348,0.42248457989325705,0.9547593166198431,5344.336111628989,0.0033931999604552,0.28158550672894583,1.0,0.0063270666217697,12644.043579445672
131,stress_overlap,productive_activation,0.20051514695124195,0.050022830954242245,0.0569926781674646,0.040217054610785424,0.05688124542197362,0.08109097012278527,0.598077752894388,0.2858077320410133,0.22200870675988077,0.3124369760080966,0.059431192799763735,0.31975022332194053,0.5034851853966346,0.39541329840549483,0.006090267833435184,0.4167486369604736,0.9538648327733332,5262.059311837003,0.0024851699718522,0.28164903960423227,1.0,0.0079686761400409,12644.126061887171
132,stress_overlap,productive_activation,0.48756714467560486,0.4030674006235714,0.2741920407515545,0.023335463525802652,0.011881796726275462,0.059984040912408575,0.58634253829227,0.5928703864130607,0.49884750655664434,0.30954500618062125,0.03909880142733298,0.3054055803393653,0.8832219982199975,0.42664734909444635,0.007261437281541711,0.41436584961415923,0.9459680714388996,5226.1689029659765,0.0023563116611517,0.2841413731134731,1.0,0.0070699337295113,12644.124481590095
133,stress_overlap,productive_activation,0.19136571011705805,0.22852279195101394,0.1629596875511305,0.017403382315683016,0.018539558589541413,0.019698175589319956,0.6174304418103068,0.4125196696034784,0.23406996343225597,0.37794953081221383,0.04629907148499023,0.4194091775259652,0.8590477810117934,0.09661702206471531,0.00816853977116887,0.40874378395698285,0.9452141635384396,5169.491506628508,0.0021225603197352,0.28028282754703476,1.0,0.0061189223515643,12643.918413032721
134,stress_overlap,productive_activation,0.341838232653237,0.4501313533896701,0.19495386825314878,0.0632292307852809,0.05181749424716717,0.06774848338832107,0.6344705755337399,0.5590509296289073,0.5362156115631476,0.3130883453115201,0.04345226450070666,0.33143822517207044,0.9178477994235024,0.3358859140722173,0.005192948233425572,0.41467996536001434,0.9589481907677064,5248.075953672924,0.0022472991651527,0.2824494519369768,1.0,0.007575159846835,12644.079817878313
135,stress_overlap,productive_activation,0.6685475669057455,0.5589308982919102,0.34279041642032343,0.036150122958424076,0.03667876702195402,0.06678419708343655,0.3419520430499166,0.362879696411731,0.24182873274893768,0.13151011874619364,0.046478319088763244,0.3634867684366547,0.6232207603033941,0.42052291287318055,0.0057036167094790735,0.4143742504087459,0.9617746907143104,5240.967999792531,0.0019991692233564,0.2798454737081201,1.0,0.0061263842442387,12644.090857214409
136,stress_overlap,productive_activation,0.5232860765366236,0.5641845932591514,0.3278389880768908,0.047922989634057486,0.022105838243050235,0.06213615139278893,0.505158624807196,0.22175230941811255,0.2976530173015537,0.6465287807180209,0.04022846586501178,0.19358459496884256,0.8481788668672066,0.4329214625042342,0.006255012338149281,0.41471930534969026,0.9532648984524988,5237.538107564093,0.0025777506361728,0.280988681309982,1.0,0.0070192301382142,12644.033809988154
137,stress_overlap,productive_activation,0.5911970297012239,0.3866056088000648,0.21071977851151766,0.021494696814567733,0.024146667212497204,0.04727596858980777,0.36517659434483574,0.3656672085161441,0.40520438982500573,0.3929722121884636,0.03566857287341816,0.36437903550135703,0.782916029046952,0.42571801070948484,0.006131074507135623,0.41612572988022584,0.9494602723958584,5254.258613756384,0.0022953397144328,0.2773464194565472,1.0,0.0078774892405682,12644.042230007597
138,stress_overlap,productive_activation,0.28142545393051394,0.3674603662338632,0.26198907269384064,0.027849554149755828,0.014467345771378221,0.040174112119742394,0.5678663226252365,0.5424272724160298,0.45713615108713956,0.3254188032698736,0.04979034034697913,0.18178517334344838,0.9352084958077329,0.11532408785319412,0.008815286757132498,0.4203785454276359,0.9546818231113214,5305.7011911738855,0.0026666880026158,0.27710962167196,1.0,0.006493400418584,12644.103780056746
139,stress_overlap,productive_activation,0.11240856481868966,0.40605777971001533,0.23463390721446703,0.04423296020558786,0.009682541633138928,0.05446052776826518,0.585734201858783,0.3068403193638126,0.4299194730417652,0.2867736849085901,0.06697889151432403,0.32903237438547916,0.9065796642641917,0.25768084743361475,0.006073520039003795,0.41495374594335616,0.9462834359895848,5244.480645266335,0.0022191469727999,0.2815717733751684,1.0,0.0054490874180842,12643.927222579008
140,stress_overlap,checkpoint_suppression,0.5003880170581554,0.0003917912583983607,0.09595072404987286,0.06050542558353636,0.04109470750520561,0.05940481396650189,0.3855025643228456,0.5304564250474884,0.27872610164958656,0.3692321348277621,0.08620170161415294,0.13140312459251136,0.7087038364966226,0.35189305052532505,0.0030159218343461082,0.4240069793129295,0.9224758655411704,5361.872313535964,0.001047568560581,0.27945251758830164,1.0,0.0067994671467869,12644.141529891791
141,stress_overlap,checkpoint_suppression,0.17519490140193278,0.15925628866344374,0.011713027608440871,0.018802089342009436,0.00971444348164228,0.05174290108079066,0.18503439548980008,-0.05285500698134882,0.013350699393660202,0.29404180080597225,0.02047109415802009,0.4111811387237407,0.8184263683888059,0.23179535266102347,0.006150312659935618,0.41834825812376325,0.9201368108002708,5290.906798150523,0.000722615085224,0.28372575327343225,1.0,0.0065076029103264,12643.991162053835
142,stress_overlap,checkpoint_suppression,0.3777083116884245,0.18915472049571208,0.19681039720019294,0.009175908900186637,0.02105877402376643,0.02037206969767448,0.4788545213441836,0.16514013373633202,0.195497858024615,0.3198533891510195,0.02280376457328106,0.5390871000316282,0.9045027517865595,0.1505956749387933,0.0005993365552600131,0.4192585355427405,0.910833246370028,5302.217892901107,0.000785467064865,0.2802396393856113,1.0,0.0059627638671311,12644.029398541112
143,stress_overlap,checkpoint_suppression,0.42004137609498887,0.3409500958875828,0.22275985535405074,0.03808503340625051,0.01843458033219382,0.053717002920121756,0.4660525085220435,0.3492859600876044,0.24314606836542457,0.08918316047411454,0.03990700482091937,0.4388129869324212,0.77642584146605,0.2008818404948029,0.0017165644679381742,0.4198716344789636,0.9130546661449211,5299.331229406159,0.0004703040085853,0.28257434302006923,1.0,0.0052444036645656,12643.920962188979
144,stress_overlap,checkpoint_suppression,0.2583453834243473,0.18007075730104313,0.16591209310914604,0.04457095627323917,0.04002996195857994,0.06357672313468699,0.6767474942725306,0.36089243730993226,0.3205442206857741,0.01363642469347165,0.05501413974547495,0.3752342351695474,0.9312074206811625,0.26602011858656865,0.004182677688725538,0.41732974728749445,0.918904239367232,5273.542491406779,0.0005959068427161,0.280188121296451,1.0,0.0063078619968547,12644.023837527899
145,stress_overlap,checkpoint_suppression,0.5733663175548809,0.3780141443996127,0.1646486227035992,0.03204814478760873,0.025002192461420995,0.05392606752353198,0.38139345212727516,0.384683816472291,0.1770002824407479,0.4393657026556119,0.04401287172046163,0.3797048224087573,0.863495988690983,0.3318164282690022,0.004780912871736764,0.41972392364724737,0.9217238110713848,5310.8516699256925,0.0004570501972497,0.2773954204280967,1.0,0.005239804107629,12644.009589789779
146,stress_overlap,checkpoint_suppression,0.5637068625114443,0.2674114088986758,0.2589983619567684,0.06508318358323253,0.035978258582249796,0.08317765541030306,0.7622949450185501,0.39122503947309595,0.3795399994911301,0.293682075184427,0.030036897038909056,0.34884098311995393,0.8367459177411958,0.26872304503934585,0.007773780950414318,0.4162573736637793,0.9089835749718452,5267.789359513149,0.0005033409083736,0.2820758963542903,1.0,0.0069326338104213,12643.988819586708
147,stress_overlap,checkpoint_suppression,0.4918742655441316,0.4099538825718285,0.4235798081777957,0.0038278476856247086,0.0005625656823564562,0.032739039592788725,0.6063081255876734,0.5320020478358591,0.21967864758742145,0.3016525606603741,0.056335483210398656,0.04914739892684672,0.7108239676158403,0.2115245294004402,0.00488611564646535,0.41899591749590304,0.9136319060184818,5293.843684860162,0.0004456418702302,0.2833261009993142,1.0,0.0054958654466358,12643.828072341848
148,stress_overlap,checkpoint_suppression,0.4130701552973066,0.5511820884049812,0.20786447860067941,0.02280482262495235,0.030418925452618772,0.030463506387440803,0.19869784525008044,0.16795309518731522,0.09281575963930783,0.41160557326132063,0.015624593967991665,0.5080179059120379,0.6658846685452106,0.37367785083401417,0.004310698936062375,0.4199634982812928,0.9246716437749034,5303.12643120515,0.0005897742140977,0.2805979484086005,1.0,0.0049180166731652,12644.077521735027
149,stress_overlap,checkpoint_suppression,0.4312957638313729,0.46760768348907245,0.2210387410186202,0.03974768749733774,0.02629586345157594,0.05912369802692577,0.35032013609175183,0.3411207505114328,0.06424717235442864,0.21757510643601657,0.03426712203960243,0.45817251635549716,0.4699753771658583,0.17852420243472827,0.006591659392656459,0.4208648949349037,0.9232541658063496,5321.737086281616,0.0006968792066428,0.2831500761799112,1.0,0.0064704831430268,12643.896233628086
150,stress_overlap,checkpoint_suppression,0.2551270614877633,0.3533775465962561,0.10286732341136766,0.02412255945976706,0.01900916999262477,0.06242553660007184,0.4445832858649814,0.17581009137625492,0.10369747762791197,0.3351466284432737,0.025430985700556484,0.23963335545769332,0.47422369397289044,0.4464810485737386,0.006324702640547625,0.4154801526173102,0.910829696351117,5252.937448267189,0.0004633866786423,0.2786523642090109,1.0,0.0068506973476373,12643.974003063015
151,stress_overlap,checkpoint_suppression,0.3491353828594811,0.39290714712624675,0.10015218642769125,0.04443591516165966,0.036909479637359854,0.036081949542692,0.4501813263132386,0.4410299779039017,0.09379257638748219,0.03752226938942019,0.021688163421051752,0.37974043129725316,0.4495727858474966,0.23859763892879707,0.006474128084241271,0.4204204296893817,0.9187561303670574,5309.7579122589805,0.0006498913363963,0.279438681698523,1.0,0.0066779192136482,12644.037956824783
152,stress_overlap,checkpoint_suppression,0.36590966019600935,0.22099653780503106,0.270548877672516,0.04173375486389319,0.045010787446436315,0.04847276816125069,0.3081119852424494,0.2335049619927009,0.12528737737244688,0.25596177571492806,0.015262372504444184,0.5377381589105337,0.6878143671466053,0.37792542412111935,0.007285253638211215,0.4158964649831596,0.9023007517193308,5263.074508880994,0.0006757845071285,0.2812572630908821,1.0,0.0069078342330888,12643.953944215542
153,stress_overlap,checkpoint_suppression,0.27942480872357783,0.15567935488778475,0.290700538434296,0.03866079005180753,0.0565366706272696,0.0522257083987997,0.19713911488083224,0.2361468372291765,0.38375329828406535,0.2599322849431865,0.027002085161070583,0.19755924816771248,0.6740874901816989,0.2592295316652522,0.006699894838661562,0.41448518449614785,0.9150625758291168,5249.217912759256,0.0004923114216731,0.2832882843430315,1.0,0.0049796489580157,12643.920844386888
154,stress_overlap,checkpoint_suppression,0.4549626799501734,0.14763020706189509,0.131747553428436,0.08223802532882697,0.040426258094795685,0.05708342199843801,0.42289935733599704,0.2795708613801101,0.22224188745177254,0.3900215602815719,0.025976800231430102,0.3902088638563862,0.6200892693433406,0.5595144081357908,0.00472892619692079,0.41834676572452195,0.9118917728342684,5290.7401849178805,0.0005115449407429,0.2842519156333571,1.0,0.0049353335274707,12644.07181900507
155,stress_overlap,checkpoint_suppression,0.1976289757324756,0.2436913487921504,0.07800854324249222,0.024097899599383174,0.03395602297481235,0.05928316638771292,0.4492868802180968,0.19008947969737702,0.4264316338640986,0.20889280565035453,0.011552204796639955,0.4712701496314468,0.7069038774571968,0.4180614533525129,0.0036484233616689197,0.41816079959716856,0.9159323597538936,5290.578534095394,0.0006208190142757,0.2794206381842303,1.0,0.0060880012644914,12643.858669974923
156,stress_overlap,checkpoint_suppression,0.33433616564412943,0.4242148368863119,0.10336241146352834,0.03608165839249623,0.019495940750347333,0.0727482984050802,0.5151371755527303,0.2060702732713519,-0.010674556665445853,0.5194339887135289,0.012606040466936693,0.2791702627082514,0.40177112300768353,0.40741291592193446,0.0016145137460658984,0.4194984380629081,0.919477555775624,5301.450864873213,0.0005340833362646,0.28202461688020175,1.0,0.0067841185673115,12644.005216657273
157,stress_overlap,checkpoint_suppression,0.08390286296126623,0.11101980330498179,0.055318514398708996,0.04500116303681763,0.020892134059198667,0.040278340919543555,0.490144241038184,0.10386927414695019,0.3228929468614031,-0.04799723778810788,0.0260162937244807,0.45777239466467623,0.7623844209068709,0.17250844292673867,0.006457151602208999,0.41562573493274396,0.9167039126796052,5259.84454926124,0.0005237909061142,0.2820239017526024,1.0,0.0047533851206773,12643.97911765899
158,stress_overlap,checkpoint_suppression,0.44220288554557663,0.31828771971345826,0.16715300057778393,0.028173576885646062,0.04725156632543755,0.04482088642337068,0.3057694002447621,0.2396343868694525,0.2774869360502818,0.3973515233754278,0.04883618673004911,0.2708031268773401,1.0,0.28132901451357406,0.004943501838438042,0.4185405706629628,0.9152291148376124,5295.348439531469,0.0004682057859175,0.2823105984895955,1.0,0.0063027007945813,12644.021459308755
159,stress_overlap,checkpoint_suppression,0.4170818862171121,0.08431829884624834,0.04521520328488532,0.0379647507508554,0.021522008380852147,0.030512722792880597,0.5602034650780292,0.26561636358220503,0.01380963617562464,0.046122367066343095,0.019139513248001994,0.548397413305631,0.6535257515035968,0.2779114619104016,0.007039620275267787,0.4151682899864504,0.912494576176884,5246.016384371036,0.000433722877044,0.2792513279337905,1.0,0.0046486519482319,12643.937080157535
160,stress_overlap,checkpoint_suppression,0.40891537291521207,0.088414778103997,0.08778946490278505,0.060225652641567234,0.06345323874236802,0.06286971018003326,0.3889874990758182,0.376703374441775,0.23321142639541284,0.38852111562191627,0.046271042440776254,0.32172138468331063,0.5341150440673714,0.17690807457177266,0.004509164434047981,0.4196440950886676,0.9110974444020948,5310.0305121718575,0.0006100457191024,0.2834894085342413,1.0,0.0072349897023145,12643.940517704781
161,stress_overlap,checkpoint_suppression,0.7461929350361314,0.4337110704962586,0.2924478541779525,0.037694894616050426,0.009283468544225055,0.030371995214008286,0.6228257834933009,0.25933928277115514,0.2678576568185238,0.3701274273223153,0.03935094096073225,0.2615222508433716,0.7163398919654067,0.4002360254262657,0.005803213700178989,0.42207916249677496,0.919916999688427,5342.761335724878,0.000588185718489,0.280901349673401,1.0,0.0059438703529911,12644.086722924721
162,stress_overlap,checkpoint_suppression,0.46836354768809185,0.17574783019028917,0.13904035050625352,0.05138852765342113,0.030158449712652045,0.04779041476527041,0.3744941897751981,0.09157188288971885,0.2309467233413547,0.18630514289964756,0.046906153633313935,0.43258733382957804,0.5992010414410963,0.4567731234910099,0.005340841522944718,0.4156243097370501,0.916307421871734,5254.386608843161,0.000414513217255,0.2882057190985104,1.0,0.0070930799022258,12644.13476357697
163,stress_overlap,checkpoint_suppression,0.2351747536472746,0.13325013130568478,0.06098054263104025,0.03378809994820122,0.029847559207199448,0.05222935659318915,0.3677261334625781,0.2675588685901134,0.11764670117317858,0.21997417399580477,0.010845120091401372,0.135031177655472,0.8415736673276786,0.21756489891282493,0.0011512850878054484,0.42184568539193007,0.9179556971967556,5332.7196821516445,0.0006185110807569,0.2792271666676723,1.0,0.005374587932026,12643.92492189744
164,stress_overlap,checkpoint_suppression,0.7166346327747609,0.5513911745421973,0.14865331653262415,0.0358388087193099,0.0221358168706191,0.06104491196001603,0.4723614418517674,0.21753159469235062,0.2790130303499919,0.23444713794275093,0.023749627789170225,0.37093120480094577,1.0,0.2169936248303182,0.004120560568596318,0.418403597695526,0.9191109148200852,5281.137310477982,0.0005644161339022,0.2820919896385513,1.0,0.0080467581784407,12644.061192796991
165,stress_overlap,checkpoint_suppression,0.28239380964655825,0.26144451219050324,0.22377921846314303,0.07242297290441765,0.031153477270502862,0.05126209692276808,0.6056248447160009,0.18864145967143098,0.38305390924898025,0.3741209379185605,0.05069474436333651,0.34941201580228487,1.0,0.4073299514516011,-0.00019495144436274849,0.4191016602064894,0.9148870670098588,5292.44148679342,0.0004387439199042,0.28305730521727107,1.0,0.0053105359668738,12644.05434145618
166,stress_overlap,checkpoint_suppression,0.44731590907246543,0.24167102705959642,0.06561195122851327,0.045753210522548514,0.02816021072335674,0.0425599450880972,0.5229880240732703,0.5213693117992514,0.09305068423452716,0.19190809349623703,0.07495204669911482,0.6884112696142214,0.36115754020673907,0.35011102502313685,0.0050744401302292115,0.42429610780175697,0.9171739977029802,5357.787152558201,0.0008032480082678,0.28141640908311927,1.0,0.004725958450786,12644.124261468669
167,stress_overlap,checkpoint_suppression,0.447853181672133,0.22370682673707282,0.13939155522288438,0.05576188596539079,0.03567172249976762,0.043255601443259586,0.23639902952091757,0.20396782144557624,0.10770362178806697,0.30277552561232746,0.02836063113118946,0.47419211646464454,0.5903908917148879,0.336202673198007,0.011919838426547695,0.4209484913870942,0.9225260719053572,5322.742139599242,0.0007188668968137,0.28129753865208124,1.0,0.0048585642919595,12644.181121619798
168,stress_overlap,checkpoint_suppression,0.279140679481712,0.2980337905812792,0.20827659337572163,0.029586716007940543,0.03113537308209791,0.05895684594642868,0.6989557511300818,0.7579996155281231,0.3707041007702605,0.27351953399734874,0.009511788233425807,0.5369447410228979,0.9241480711031438,0.2997903831762358,0.007632970801428156,0.41999453954280525,0.9168590857326552,5311.287562880649,0.0006010863399883,0.2802755227408992,1.0,0.0058186173157708,12644.015845599431
169,stress_overlap,checkpoint_suppression,0.5298818392360551,0.18534943284144273,0.20842614700762907,0.03587594133438487,0.04630772847872702,0.042995514663113826,0.3333575544327959,0.20737398971038123,0.08287788038498874,0.35321152460458327,0.04377340466366196,0.2674305255153729,0.7106677342394471,0.20585999169511926,0.008104692332107795,0.41691200126502986,0.9121405688893492,5273.513648776886,0.0003372685350591,0.2790530033510069,1.0,0.0056720302798835,12644.014913128105
170,stress_overlap,checkpoint_suppression,0.41852227062289116,0.27427902288044437,0.17845161281150124,0.06563150531035722,0.07411106515303212,0.05587475244062426,0.22816434621299914,0.12385061879941488,0.27763908912241997,0.2951520299010818,0.06443463409473463,0.22649616792685762,1.0,0.2073237548040982,0.004076106316024184,0.420237082576084,0.9286411053492756,5308.527425227783,0.0006439934511768,0.2821415825499246,1.0,0.0054324608298405,12643.954281255044
171,stress_overlap,checkpoint_suppression,0.46444588032367456,0.4067052108790482,0.18727126674478045,0.04379665065256248,0.04360963277646289,0.05780513625637632,0.18443468693868653,0.20728918372626481,0.1533664022601025,0.3184638692506802,0.0419711931468124,0.19872790262241977,0.5051113615663168,0.3354312562756437,0.0029243932645280444,0.419139514747353,0.9156670241504056,5303.193219753131,0.0005946421832543,0.2847592435682449,1.0,0.0062021922331251,12644.082609527604
172,stress_overlap,checkpoint_suppression,0.28203650035540584,0.19168835511831667,0.06337284472348495,0.01956615751422754,0.03633428957291156,0.05840911674285453,0.6915822123101083,0.23091910321044434,0.3562607784910708,0.3657842375740611,0.02595842197782018,0.4909771565727167,0.8009964033235535,0.319108403115707,0.0039036310793166954,0.42100659867944884,0.9238772115315632,5316.250026541806,0.0006003430877061,0.2788909130323323,1.0,0.0046142248896434,12644.050704863943
173,stress_overlap,checkpoint_suppression,0.46693130920092607,-0.048263164495991516,0.07742015219050546,0.022637624110625715,0.0159385973009577,0.057678051484241544,0.672401083413959,0.3889760856779373,-0.10690864044830878,0.3596768610730111,0.027925279586676167,0.23854354316791984,0.6218984717612144,0.19711218915447853,0.0066080737040774195,0.4176745453606693,0.9166626111788836,5280.63557086239,0.0005244430552723,0.2826667641206124,1.0,0.0057465407489608,12643.989978063573
174,stress_overlap,checkpoint_suppression,0.25332496799122284,0.14509513356397968,0.09370060075370212,0.033167793959713254,0.019357999861788894,0.02616388077152039,0.3923263283565679,0.23215612228853566,0.33376604731847104,0.3571626359724074,0.056812459444029344,0.19573374739844518,0.6684773664785064,0.3940897708443787,0.0020506547344969336,0.4202763195766068,0.9276621684335242,5315.002094119565,0.0006091794628564,0.2843886615027662,1.0,0.0064557445476523,12643.934644959165
175,stress_overlap,checkpoint_suppression,0.14743222464365452,0.2922070065777994,-0.06458404294065134,0.06055088125909501,0.006308772286671358,0.0331663931205393,0.43711015230984174,0.3063068860170198,0.295219278733011,0.2520581929506562,0.08459107737605484,0.5214553509749559,0.4558603488680102,0.2628592073987488,0.010366953340061193,0.419839241220039,0.9219257361091486,5305.8789016217015,0.0006293208431269,0.2864053467124769,1.0,0.0072108641289947,12643.95762388515
176,stress_overlap,checkpoint_suppression,0.5571086749308146,0.4238482590706924,0.15867466867556626,0.05112399635833085,0.041951206311065914,0.05575670603904719,0.4934411185423591,0.43014464804808705,0.31045968333444107,0.2552246221864915,0.06638802512494428,0.5300664947141279,0.8226628020916879,0.4197147283812679,0.003718895410132435,0.4211574401045043,0.9235217353392832,5323.104698072576,0.000606627284732,0.2850636878345972,1.0,0.0074743020758382,12643.811121590827
177,stress_overlap,checkpoint_suppression,0.32618434640910177,0.29069780217582153,0.14474159812162973,0.023537187995975994,0.006361998372118323,0.04900644075394115,0.24813485337774988,0.2377676516659748,0.09498138905624706,0.17811284704842575,0.05138864850421222,0.31682441665779515,0.817824394136897,0.3522012026481649,0.0040551749406036505,0.419149010180385,0.9208683091281346,5303.600261731798,0.0004696090915622,0.28398447116599346,1.0,0.0064262881905246,12643.748571524784
178,stress_overlap,checkpoint_suppression,0.40213352502539346,0.4394440752920943,0.16125891267233475,0.04143443748885921,0.04400263158131574,0.054386475703611714,0.5287523596793842,0.36588539207858295,0.4405696462522184,0.3409108004117308,0.04980514892114397,0.34772797820295304,0.9097704646068753,0.3734436682865593,0.007724800071339465,0.4215747650682188,0.9145320387424974,5328.698220365196,0.0008854055432319,0.2779750166890091,1.0,0.0065711570419706,12643.96095909371
179,stress_overlap,checkpoint_suppression,0.5755657241337883,0.13862692053382666,0.1509081082163059,0.041993894644020036,0.02256573905184027,0.06257034141627388,0.5380310887238793,0.21410342966481966,0.11914434904174168,0.14982123758725524,0.0389710594894968,0.36609684437885975,0.9297235868731633,0.33511559547554043,0.005670051409756793,0.423218460132117,0.934130850367676,5355.681139838471,0.0006052195289877,0.2850241360528717,1.0,0.0070752401345562,12643.93206629873
180,stress_overlap,checkpoint_suppression,0.5368879778823573,0.4357210925105036,0.20903761183809302,0.01334317143459366,0.03593491712225105,0.06405868501674727,0.4434981947550187,0.43351850667476954,0.34705306601315977,0.2384724001997164,0.04295198544406283,0.2784870743616041,0.8293955123909706,0.3479124348157584,0.006803946529889039,0.4222946066639327,0.9153131693735576,5349.482269052052,0.000606835177631,0.2863113629382127,1.0,0.0062084122979536,12644.04457541041
181,stress_overlap,checkpoint_suppression,0.4533501765545372,0.29045735907429887,0.18498744684749124,0.040378634445649306,0.04014722566241698,0.05029196546360593,0.5504642365314587,0.547698692766923,0.26831722960052395,0.2571734123761596,0.03888093478281426,0.250757756091902,0.8423105034060311,0.29467663457667953,-0.0004353480253823684,0.42417338974241103,0.9161477501152973,5360.097744867373,0.0006244743565027,0.28112221146479566,1.0,0.0057697162642189,12644.023740473418
182,stress_overlap,checkpoint_suppression,0.530410274443706,0.38833709868736266,0.30446276464295696,0.028338534430806132,0.0007980273903524559,0.04266532266863081,0.3601869710410177,0.23672400731284854,-0.03894596888798074,0.3454407762446319,0.006088890755311334,0.4006533308486935,0.8868492171895326,0.1615215857202978,0.0039871237008035606,0.41586767971028676,0.9039806146514046,5255.743724815397,0.0003648458985504,0.27914739755624096,1.0,0.0066231570502081,12643.93896308117
183,stress_overlap,checkpoint_suppression,0.22294091546219827,-0.14943908088530442,0.07860535941966351,0.03667927793619957,0.019211787088171367,0.05623754595954081,0.6242722774037661,0.17737750482257553,0.29051361179748914,0.32320947941846845,-0.004914465555983981,0.3907481903186744,0.348623598536007,0.23838925527373367,0.004574793323914603,0.42164998299990875,0.9160340674095928,5332.061791954943,0.0004673413370992,0.2809916036238486,1.0,0.0074101452914996,12643.98047808207
184,stress_overlap,checkpoint_suppression,0.48491076502419744,0.39378449004812277,0.23473974634369818,0.027092271194008574,0.037372079629765326,0.058364433497578,0.3246906096781425,0.2900369988874039,0.20492359649771968,0.35334606783051964,0.049802503281720784,0.2686921171827793,0.9804107496809178,0.34923804719243956,0.004853440173159647,0.4182434903648471,0.9127823806381644,5284.134168846266,0.0006471417078706,0.279196602766727,1.0,0.0066174315910729,12643.947548562808
185,stress_overlap,checkpoint_suppression,0.5013334386899516,0.3056122932826627,0.1378539670860214,0.045102611592425956,0.039431647268999476,0.03744898070737803,0.4188757958888366,0.537846397839091,0.165353140794776,0.3009634843592504,0.03693773603141886,0.5094305537768246,0.8057606635052361,0.35226607250295805,0.008775608665944064,0.41903941565263436,0.924757247102174,5292.8672718073185,0.0007499972210416,0.281841405218791,1.0,0.0072517903367544,12644.113689472864
186,stress_overlap,checkpoint_suppression,0.500961468131792,0.5292313516322552,0.23059572013913635,0.032057856740894,0.04169234131139857,0.0348837935405904,0.6997770999440007,0.3138417399037102,0.2624325502746879,0.10443421697927396,0.028533959517027717,0.6574200653322196,0.5776935470208533,0.41975770154120684,0.003208417806206927,0.41969408096215854,0.9114580387522426,5312.129195069206,0.0009295957194871,0.28114714848519634,1.0,0.0054302681354565,12644.043646060089
187,stress_overlap,checkpoint_suppression,0.3611424018079812,0.2838124827288031,0.1794847545954532,0.02115517892792116,0.020473877514209426,0.025523680526280786,0.5908407734781651,0.5761695424511452,0.6210773629464805,0.21786960320661558,0.043483210305952584,0.24814245387037348,0.8471904388515006,0.14825164475783942,0.0055303305611010805,0.4191152576523668,0.9111700857236188,5300.821311778743,0.0005406244140661,0.27975986930055546,1.0,0.0062471387418691,12644.006380016514
188,stress_overlap,checkpoint_suppression,-0.09572250139617125,0.04773265295318263,0.04373244903704648,0.07175508415431396,0.03505351262174408,0.05233031772951856,0.8346427742718103,0.21884855309649098,0.18707375832041392,0.2887385199729915,0.043047473703957624,0.34698655621426133,0.3621498255254864,0.306570290345714,0.009033284318261461,0.42094017174624443,0.9254175408684764,5314.700095356913,0.0006267810728121,0.2840674116885096,1.0,0.005234159225688,12644.104691706518
189,stress_overlap,checkpoint_suppression,0.4009227247765582,0.13973718180159195,0.017717162509795756,0.03572114988119945,0.058411788886938334,0.04303399432542474,0.6095137245230471,0.3248037661954686,0.3622140098223672,0.31479740366222003,0.020624335777644928,0.08093207180718898,0.9171609304132691,0.33323988739668703,-0.0004178400405238031,0.419253142672408,0.9109312291697595,5299.179733348987,0.0008121518020523,0.2809163247440213,1.0,0.0054621762604905,12644.14721144279
190,stress_overlap,checkpoint_suppression,0.3834557993404579,0.2944717796685652,0.058826922891552336,0.013518287671108662,0.030668269512355035,0.03743126826784157,0.6827586405464999,0.47270696757775327,0.24965950430808345,0.1772497108743614,0.01810936084885386,0.5432330906897302,0.638988308552274,0.4290411919229782,0.001399941869100319,0.4205134406965043,0.9194261563401684,5308.232910961485,0.0004802340350941,0.280977854367806,1.0,0.0058611196137108,12644.098114949224
